s 13-Dec-2011       (biehl_338.dat - 1.0*Aver(biehl_337.dat,biehl_339.dat) /  2
  0.159815E+01  0.890053E+00  0.173399E+00
  0.160089E+01  0.632982E+00  0.172126E+00
  0.160363E+01  0.743692E+00  0.177948E+00
  0.160637E+01  0.109504E+01  0.177547E+00
  0.160911E+01  0.958211E+00  0.174237E+00
  0.161185E+01  0.754080E+00  0.175309E+00
  0.161459E+01  0.820384E+00  0.176848E+00
  0.161733E+01  0.521298E+00  0.174926E+00
  0.162007E+01  0.568493E+00  0.175249E+00
  0.162281E+01  0.573038E+00  0.176899E+00
  0.162555E+01  0.895544E+00  0.175521E+00
  0.162829E+01  0.816480E+00  0.174388E+00
  0.163103E+01  0.670158E+00  0.175387E+00
  0.163377E+01  0.791583E+00  0.172671E+00
  0.163651E+01  0.873125E+00  0.177901E+00
  0.163925E+01  0.635127E+00  0.173726E+00
  0.164199E+01  0.886685E+00  0.175577E+00
  0.164473E+01  0.714432E+00  0.172603E+00
  0.164747E+01  0.724015E+00  0.174944E+00
  0.165021E+01  0.648817E+00  0.172583E+00
  0.165295E+01  0.792052E+00  0.175759E+00
  0.165569E+01  0.945477E+00  0.174275E+00
  0.165844E+01  0.908280E+00  0.173480E+00
  0.166118E+01  0.713220E+00  0.174656E+00
  0.166392E+01  0.614723E+00  0.174833E+00
  0.166666E+01  0.659806E+00  0.173967E+00
  0.166940E+01  0.643681E+00  0.174667E+00
  0.167214E+01  0.813326E+00  0.175187E+00
  0.167488E+01  0.809400E+00  0.174762E+00
  0.167762E+01  0.587471E+00  0.174363E+00
  0.168036E+01  0.845894E+00  0.171182E+00
  0.168310E+01  0.681416E+00  0.175877E+00
  0.168584E+01  0.906402E+00  0.171468E+00
  0.168858E+01  0.746417E+00  0.175024E+00
  0.169132E+01  0.684207E+00  0.170424E+00
  0.169406E+01  0.869875E+00  0.177235E+00
  0.169680E+01  0.798589E+00  0.174363E+00
  0.169954E+01  0.889946E+00  0.176268E+00
  0.170228E+01  0.639457E+00  0.173948E+00
  0.170502E+01  0.447745E+00  0.174683E+00
  0.170776E+01  0.698885E+00  0.172460E+00
  0.171050E+01  0.242393E+00  0.172860E+00
  0.171324E+01  0.691427E+00  0.173635E+00
  0.171598E+01  0.346619E+00  0.168937E+00
  0.171872E+01  0.361448E+00  0.172675E+00
  0.172146E+01  0.374282E+00  0.171976E+00
  0.172420E+01  0.607030E+00  0.172064E+00
  0.172694E+01  0.781750E+00  0.172789E+00
  0.172968E+01  0.662448E+00  0.172201E+00
  0.173242E+01  0.721506E+00  0.173029E+00
  0.173516E+01  0.564619E+00  0.176337E+00
  0.173790E+01  0.817897E+00  0.169838E+00
  0.174064E+01  0.649840E+00  0.171640E+00
  0.174338E+01  0.597591E+00  0.171975E+00
  0.174613E+01  0.449550E+00  0.172487E+00
  0.174887E+01  0.721800E+00  0.172458E+00
  0.175161E+01  0.581238E+00  0.173101E+00
  0.175435E+01  0.615324E+00  0.172289E+00
  0.175709E+01  0.556920E+00  0.172603E+00
  0.175983E+01  0.615958E+00  0.170326E+00
  0.176257E+01  0.419725E+00  0.173996E+00
  0.176531E+01  0.570781E+00  0.173843E+00
  0.176805E+01  0.136279E+00  0.172193E+00
  0.177079E+01  0.297400E+00  0.170854E+00
  0.177353E+01  0.722601E+00  0.173973E+00
  0.177627E+01  0.614288E+00  0.174165E+00
  0.177901E+01  0.506540E+00  0.172608E+00
  0.178175E+01  0.527884E+00  0.173136E+00
  0.178449E+01  0.698719E+00  0.169981E+00
  0.178723E+01  0.725452E+00  0.171948E+00
  0.178997E+01  0.291489E+00  0.171711E+00
  0.179271E+01  0.607506E+00  0.173357E+00
  0.179545E+01  0.670935E+00  0.173477E+00
  0.179819E+01  0.450050E+00  0.174828E+00
  0.180093E+01  0.548890E+00  0.170372E+00
  0.180367E+01  0.579043E+00  0.172894E+00
  0.180641E+01  0.466851E+00  0.173537E+00
  0.180915E+01  0.859665E+00  0.171728E+00
  0.181189E+01  0.806060E+00  0.171076E+00
  0.181463E+01  0.366426E+00  0.171576E+00
  0.181737E+01  0.401590E+00  0.171511E+00
  0.182011E+01  0.377313E+00  0.169909E+00
  0.182285E+01  0.324205E+00  0.167736E+00
  0.182559E+01  0.278156E+00  0.168271E+00
  0.182833E+01  0.339476E+00  0.170398E+00
  0.183107E+01  0.644238E+00  0.169574E+00
  0.183381E+01  0.590662E+00  0.170198E+00
  0.183656E+01  0.459730E+00  0.169782E+00
  0.183930E+01  0.610259E+00  0.170241E+00
  0.184204E+01  0.576314E+00  0.175345E+00
  0.184478E+01  0.620502E+00  0.170211E+00
  0.184752E+01  0.457549E+00  0.168735E+00
  0.185026E+01  0.406745E+00  0.170506E+00
  0.185300E+01  0.299592E+00  0.170628E+00
  0.185574E+01  0.365833E+00  0.170842E+00
  0.185848E+01  0.327200E+00  0.168251E+00
  0.186122E+01  0.401624E+00  0.171821E+00
  0.186396E+01  0.475483E+00  0.169321E+00
  0.186670E+01  0.565260E+00  0.170297E+00
  0.186944E+01  0.199923E+00  0.168646E+00
  0.187218E+01  0.361661E+00  0.170952E+00
  0.187492E+01  0.494814E+00  0.173221E+00
  0.187766E+01  0.360261E+00  0.169910E+00
  0.188040E+01  0.609812E+00  0.170580E+00
  0.188314E+01  0.563280E+00  0.168140E+00
  0.188588E+01  0.435701E+00  0.168060E+00
  0.188862E+01  0.553104E+00  0.169124E+00
  0.189136E+01  0.478994E+00  0.170055E+00
  0.189410E+01  0.361671E+00  0.168652E+00
  0.189684E+01  0.378843E+00  0.167774E+00
  0.189958E+01  0.525512E+00  0.165283E+00
  0.190232E+01  0.327239E+00  0.166476E+00
  0.190506E+01  0.703138E-01  0.165436E+00
  0.190780E+01  0.302552E+00  0.167251E+00
  0.191054E+01  0.427500E+00  0.168788E+00
  0.191328E+01  0.328190E+00  0.168635E+00
  0.191602E+01  0.617050E+00  0.168111E+00
  0.191876E+01  0.147249E+00  0.167853E+00
  0.192150E+01  0.445338E+00  0.169640E+00
  0.192425E+01  0.547739E+00  0.168959E+00
  0.192699E+01  0.497313E+00  0.167551E+00
  0.192973E+01  0.219779E+00  0.168818E+00
  0.193247E+01  0.166466E+00  0.170726E+00
  0.193521E+01  0.447330E+00  0.166607E+00
  0.193795E+01  0.218830E+00  0.168162E+00
  0.194069E+01  0.224905E+00  0.167663E+00
  0.194343E+01  0.233168E+00  0.167850E+00
  0.194617E+01  0.493962E+00  0.168307E+00
  0.194891E+01  0.719171E+00  0.167254E+00
  0.195165E+01  0.338980E+00  0.169122E+00
  0.195439E+01  0.495900E+00  0.168855E+00
  0.195713E+01  0.365111E+00  0.167788E+00
  0.195987E+01  0.300684E+00  0.168895E+00
  0.196261E+01  0.241035E+00  0.165899E+00
  0.196535E+01  0.348774E+00  0.168475E+00
  0.196809E+01  0.350654E+00  0.168994E+00
  0.197083E+01  0.251804E+00  0.168195E+00
  0.197357E+01  0.307890E+00  0.168126E+00
  0.197631E+01  0.221221E+00  0.171397E+00
  0.197905E+01  0.446915E+00  0.168021E+00
  0.198179E+01  0.268161E+00  0.166863E+00
  0.198453E+01  0.796128E+00  0.169579E+00
  0.198727E+01  0.130002E+00  0.167175E+00
  0.199001E+01  0.290719E+00  0.167259E+00
  0.199275E+01  0.348143E+00  0.166954E+00
  0.199549E+01  0.198954E+00  0.167422E+00
  0.199823E+01  0.138974E+00  0.165119E+00
  0.200097E+01  0.375573E+00  0.166881E+00
  0.200371E+01  0.397343E+00  0.167690E+00
  0.200645E+01  0.168261E+00  0.165922E+00
  0.200919E+01  0.435503E+00  0.171109E+00
  0.201194E+01  0.323880E+00  0.169348E+00
  0.201468E+01  0.378010E+00  0.168508E+00
  0.201742E+01  0.500990E+00  0.167172E+00
  0.202016E+01  0.235281E+00  0.167129E+00
  0.202290E+01  0.557216E+00  0.166126E+00
  0.202564E+01  0.172310E+00  0.167157E+00
  0.202838E+01  0.535174E+00  0.168714E+00
  0.203112E+01  0.337333E+00  0.167890E+00
  0.203386E+01  0.362911E+00  0.168064E+00
  0.203660E+01  0.387860E+00  0.165763E+00
  0.203934E+01  0.403938E+00  0.165108E+00
  0.204208E+01  0.414163E+00  0.167380E+00
  0.204482E+01  0.467007E+00  0.165100E+00
  0.204756E+01  0.226106E+00  0.167093E+00
  0.205030E+01  0.179569E+00  0.163639E+00
  0.205304E+01  0.273193E+00  0.168772E+00
  0.205578E+01  0.187606E+00  0.164185E+00
  0.205852E+01  0.132980E+00  0.167070E+00
  0.206126E+01  0.383290E+00  0.166400E+00
  0.206400E+01  0.399878E+00  0.167985E+00
  0.206674E+01  0.474380E+00  0.167327E+00
  0.206948E+01  0.512917E+00  0.165892E+00
  0.207222E+01  0.173523E+00  0.167610E+00
  0.207496E+01  0.241032E+00  0.167309E+00
  0.207770E+01  0.289051E+00  0.166835E+00
  0.208044E+01  0.318356E+00  0.166629E+00
  0.208318E+01  0.356817E+00  0.167190E+00
  0.208592E+01  0.553514E+00  0.167883E+00
  0.208866E+01  0.411935E-01  0.165903E+00
  0.209140E+01  0.186587E+00  0.166465E+00
  0.209414E+01  0.236931E+00  0.165434E+00
  0.209688E+01  0.396794E+00  0.166870E+00
  0.209962E+01  0.250457E+00  0.166786E+00
  0.210237E+01  0.262951E+00  0.166156E+00
  0.210511E+01  0.372544E+00  0.166064E+00
  0.210785E+01  0.466881E+00  0.167732E+00
  0.211059E+01  0.313748E+00  0.168718E+00
  0.211333E+01  0.516698E+00  0.166757E+00
  0.211607E+01  0.529840E+00  0.168080E+00
  0.211881E+01  0.260130E+00  0.166788E+00
  0.212155E+01  0.269715E+00  0.163610E+00
  0.212429E+01  0.131612E+00  0.165605E+00
  0.212703E+01  0.453167E+00  0.167065E+00
  0.212977E+01  0.155648E+00  0.166374E+00
  0.213251E+01  0.346973E+00  0.168120E+00
  0.213525E+01  0.244965E+00  0.164380E+00
  0.213799E+01  0.343166E+00  0.166383E+00
  0.214073E+01  0.196300E+00  0.164923E+00
  0.214347E+01  0.309388E+00  0.165109E+00
  0.214621E+01  0.109886E+00  0.164274E+00
  0.214895E+01  0.380983E+00  0.166364E+00
  0.215169E+01  0.287945E+00  0.166285E+00
  0.215443E+01  0.362685E+00  0.164248E+00
  0.215717E+01 -0.197575E+00  0.165136E+00
  0.215991E+01  0.409633E+00  0.164066E+00
  0.216265E+01  0.146256E+00  0.165737E+00
  0.216539E+01  0.307264E+00  0.164723E+00
  0.216813E+01  0.282475E+00  0.166669E+00
  0.217087E+01  0.329612E+00  0.161568E+00
  0.217361E+01  0.159106E+00  0.165020E+00
  0.217635E+01  0.177713E+00  0.165601E+00
  0.217909E+01  0.310738E+00  0.165070E+00
  0.218183E+01  0.282413E+00  0.165844E+00
  0.218457E+01  0.337127E+00  0.166850E+00
  0.218731E+01  0.310980E+00  0.164986E+00
  0.219006E+01  0.228377E+00  0.164672E+00
  0.219280E+01 -0.905801E-01  0.163170E+00
  0.219554E+01  0.362471E+00  0.164627E+00
  0.219828E+01  0.272831E+00  0.164544E+00
  0.220102E+01  0.339017E+00  0.166663E+00
  0.220376E+01  0.271374E+00  0.166926E+00
  0.220650E+01 -0.354704E-01  0.163883E+00
  0.220924E+01  0.205387E-01  0.163505E+00
  0.221198E+01 -0.118713E-01  0.166377E+00
  0.221472E+01  0.549777E+00  0.166194E+00
  0.221746E+01  0.485105E+00  0.161125E+00
  0.222020E+01  0.334316E-01  0.161953E+00
  0.222294E+01  0.265490E+00  0.164762E+00
  0.222568E+01  0.289216E+00  0.163624E+00
  0.222842E+01  0.200970E+00  0.163386E+00
  0.223116E+01  0.297098E+00  0.163036E+00
  0.223390E+01  0.377105E-01  0.162459E+00
  0.223664E+01  0.131681E+00  0.162512E+00
  0.223938E+01  0.183580E+00  0.164268E+00
  0.224212E+01  0.495308E+00  0.164785E+00
  0.224486E+01  0.276324E+00  0.163188E+00
  0.224760E+01  0.367995E+00  0.166929E+00
  0.225034E+01  0.356260E+00  0.163468E+00
  0.225308E+01  0.479019E+00  0.164124E+00
  0.225582E+01  0.329532E+00  0.163952E+00
  0.225856E+01  0.262897E+00  0.163919E+00
  0.226130E+01  0.348934E+00  0.163906E+00
  0.226404E+01  0.197378E-01  0.164326E+00
  0.226678E+01  0.408262E+00  0.164245E+00
  0.226952E+01  0.141392E+00  0.165286E+00
  0.227226E+01  0.279823E+00  0.163823E+00
  0.227500E+01 -0.760508E-01  0.161567E+00
  0.227775E+01  0.146157E+00  0.165190E+00
  0.228049E+01  0.253858E+00  0.164582E+00
  0.228323E+01  0.256339E+00  0.166325E+00
  0.228597E+01  0.310749E+00  0.163504E+00
  0.228871E+01  0.149845E+00  0.163504E+00
  0.229145E+01  0.162346E+00  0.164867E+00
  0.229419E+01 -0.636837E-01  0.167402E+00
  0.229693E+01  0.131519E+00  0.169730E+00
  0.229967E+01  0.504819E+00  0.166876E+00
  0.230241E+01  0.139688E+00  0.168957E+00
  0.230515E+01  0.394490E+00  0.168688E+00
  0.230789E+01  0.123525E+00  0.165544E+00
  0.231063E+01  0.574501E+00  0.167750E+00
  0.231337E+01  0.495924E+00  0.164776E+00
  0.231611E+01  0.265274E+00  0.162328E+00
  0.231885E+01  0.157635E+00  0.163714E+00
  0.232159E+01 -0.729126E-01  0.164054E+00
  0.232433E+01  0.233965E+00  0.162663E+00
  0.232707E+01  0.389145E+00  0.162712E+00
  0.232981E+01  0.226154E+00  0.162577E+00
  0.233255E+01  0.521901E-01  0.160713E+00
  0.233529E+01  0.168491E-01  0.162876E+00
  0.233803E+01  0.830894E-01  0.161497E+00
  0.234077E+01  0.350403E-01  0.162253E+00
  0.234351E+01  0.357246E+00  0.162052E+00
  0.234625E+01  0.179324E+00  0.161828E+00
  0.234899E+01  0.404060E+00  0.166097E+00
  0.235173E+01 -0.657326E-03  0.163349E+00
  0.235447E+01  0.149684E+00  0.164389E+00
  0.235721E+01  0.480423E+00  0.162143E+00
  0.235995E+01  0.827068E-01  0.163800E+00
  0.236269E+01  0.196539E+00  0.161570E+00
  0.236543E+01  0.425612E-01  0.162161E+00
  0.236818E+01  0.135443E+00  0.159896E+00
  0.237092E+01  0.344569E-01  0.160503E+00
  0.237366E+01  0.364382E+00  0.159341E+00
  0.237640E+01  0.413973E+00  0.161853E+00
  0.237914E+01  0.411871E+00  0.160815E+00
  0.238188E+01  0.401275E+00  0.160909E+00
  0.238462E+01  0.893444E-01  0.162152E+00
  0.238736E+01  0.137689E+00  0.160082E+00
  0.239010E+01  0.293228E+00  0.162895E+00
  0.239284E+01  0.225512E+00  0.162492E+00
  0.239558E+01  0.194571E+00  0.160501E+00
  0.239832E+01  0.274334E+00  0.162805E+00
  0.240106E+01  0.311880E+00  0.164968E+00
  0.240380E+01  0.270424E+00  0.162414E+00
  0.240654E+01  0.115736E+00  0.161913E+00
  0.240928E+01  0.280066E+00  0.160659E+00
  0.241202E+01  0.995019E-01  0.162206E+00
  0.241476E+01  0.204127E+00  0.161981E+00
  0.241750E+01  0.108876E+00  0.159907E+00
  0.242024E+01  0.256404E+00  0.162922E+00
  0.242298E+01  0.318384E-01  0.161116E+00
  0.242572E+01  0.182540E+00  0.160506E+00
  0.242846E+01  0.737417E-01  0.160737E+00
  0.243120E+01  0.369521E+00  0.159761E+00
  0.243394E+01  0.286189E+00  0.162140E+00
  0.243668E+01  0.248522E+00  0.161480E+00
  0.243942E+01  0.312632E+00  0.158968E+00
  0.244216E+01  0.156322E+00  0.159861E+00
  0.244490E+01  0.129068E+00  0.159739E+00
  0.244764E+01  0.188630E+00  0.160248E+00
  0.245038E+01  0.270123E+00  0.160547E+00
  0.245312E+01  0.308931E+00  0.164205E+00
  0.245587E+01  0.352897E+00  0.162915E+00
  0.245861E+01  0.257338E+00  0.161997E+00
  0.246135E+01 -0.680942E-01  0.160001E+00
  0.246409E+01  0.107001E+00  0.161270E+00
  0.246683E+01  0.370319E+00  0.162181E+00
  0.246957E+01  0.140948E+00  0.161667E+00
  0.247231E+01  0.161138E+00  0.160220E+00
  0.247505E+01  0.193099E+00  0.162308E+00
  0.247779E+01  0.242099E+00  0.159493E+00
  0.248053E+01  0.265962E+00  0.162677E+00
  0.248327E+01  0.183866E+00  0.161636E+00
  0.248601E+01  0.332961E+00  0.161103E+00
  0.248875E+01  0.164316E+00  0.160046E+00
  0.249149E+01  0.109800E+00  0.160661E+00
  0.249423E+01  0.880813E-01  0.159260E+00
  0.249697E+01  0.342977E+00  0.157145E+00
  0.249971E+01  0.259497E+00  0.161574E+00
  0.250245E+01  0.243892E+00  0.163699E+00
  0.250519E+01 -0.896586E-01  0.161571E+00
  0.250793E+01  0.189240E+00  0.159005E+00
  0.251067E+01  0.314954E+00  0.162484E+00
  0.251341E+01  0.267937E+00  0.161975E+00
  0.251615E+01  0.396182E+00  0.163302E+00
  0.251889E+01  0.153510E-01  0.161547E+00
  0.252163E+01  0.178474E+00  0.159507E+00
  0.252437E+01  0.219675E+00  0.161188E+00
  0.252711E+01 -0.324745E-01  0.160320E+00
  0.252985E+01  0.592714E-01  0.160562E+00
  0.253259E+01 -0.162301E-01  0.159538E+00
  0.253533E+01  0.260157E+00  0.159905E+00
  0.253807E+01  0.328578E+00  0.161449E+00
  0.254081E+01 -0.171640E-01  0.157541E+00
  0.254356E+01  0.895864E-01  0.157510E+00
  0.254630E+01  0.270201E+00  0.159941E+00
  0.254904E+01  0.139482E+00  0.160220E+00
  0.255178E+01  0.334358E+00  0.160270E+00
  0.255452E+01 -0.849810E-01  0.156892E+00
  0.255726E+01  0.157271E+00  0.158870E+00
  0.256000E+01  0.647968E-01  0.158101E+00
  0.256274E+01  0.701306E-01  0.158119E+00
  0.256548E+01  0.288314E+00  0.159085E+00
  0.256822E+01  0.342595E+00  0.159341E+00
  0.257096E+01  0.452966E+00  0.161616E+00
  0.257370E+01  0.326895E-01  0.159497E+00
  0.257644E+01  0.239954E+00  0.159804E+00
  0.257918E+01  0.755671E-01  0.160964E+00
  0.258192E+01  0.108361E+00  0.160293E+00
  0.258466E+01  0.185474E+00  0.161340E+00
  0.258740E+01  0.137814E+00  0.180079E+00
  0.259014E+01  0.327574E+00  0.189380E+00
  0.259288E+01  0.358860E-01  0.197032E+00
  0.259562E+01  0.102013E+00  0.202197E+00
  0.259836E+01  0.254318E+00  0.209104E+00
  0.260110E+01  0.419865E-01  0.214533E+00
  0.260384E+01  0.614375E-01  0.226276E+00
  0.260658E+01 -0.183580E+00  0.226751E+00
  0.260932E+01  0.640006E+00  0.233704E+00
  0.261206E+01 -0.283889E-01  0.235865E+00
  0.261480E+01  0.626862E+00  0.245146E+00
  0.261754E+01  0.396025E+00  0.251123E+00
  0.262028E+01  0.224213E+00  0.203848E+00
  0.262302E+01  0.147362E+00  0.193327E+00
  0.262576E+01 -0.111884E+00  0.187389E+00
  0.262850E+01  0.651909E-01  0.183070E+00
  0.263124E+01  0.126477E+00  0.181074E+00
  0.263399E+01  0.192756E+00  0.180801E+00
  0.263673E+01 -0.217639E-01  0.175684E+00
  0.263947E+01 -0.405739E-01  0.176902E+00
  0.264221E+01  0.382385E+00  0.173897E+00
  0.264495E+01  0.218029E+00  0.173374E+00
  0.264769E+01  0.149910E-01  0.175995E+00
  0.265043E+01 -0.145652E+00  0.170443E+00
  0.265317E+01  0.396800E+00  0.174273E+00
  0.265591E+01 -0.133771E+00  0.170320E+00
  0.265865E+01  0.110439E+00  0.172981E+00
  0.266139E+01  0.244313E+00  0.173050E+00
  0.266413E+01  0.288451E+00  0.173216E+00
  0.266687E+01  0.131744E+00  0.169133E+00
  0.266961E+01  0.996038E-01  0.171312E+00
  0.267235E+01  0.197455E+00  0.171811E+00
  0.267509E+01  0.306034E+00  0.173556E+00
  0.267783E+01 -0.217831E+00  0.171564E+00
  0.268057E+01  0.122868E+00  0.169719E+00
  0.268331E+01 -0.564386E-01  0.173511E+00
  0.268605E+01  0.180547E+00  0.173322E+00
  0.268879E+01 -0.143871E+00  0.167892E+00
  0.269153E+01 -0.700745E-02  0.168966E+00
  0.269427E+01  0.160572E+00  0.173885E+00
  0.269701E+01  0.149125E+00  0.169343E+00
  0.269975E+01  0.231186E+00  0.171420E+00
  0.270249E+01  0.218301E+00  0.169196E+00
  0.270523E+01 -0.129825E-01  0.167979E+00
  0.270797E+01 -0.104016E+00  0.169947E+00
  0.271071E+01 -0.148841E+00  0.169131E+00
  0.271345E+01  0.304704E-01  0.165487E+00
  0.271619E+01  0.309871E+00  0.169620E+00
  0.271893E+01 -0.343642E-01  0.165848E+00
  0.272168E+01  0.171759E+00  0.165751E+00
  0.272442E+01  0.285015E+00  0.166983E+00
  0.272716E+01  0.119013E+00  0.166132E+00
  0.272990E+01  0.423405E-01  0.160839E+00
  0.273264E+01  0.374563E+00  0.163651E+00
  0.273538E+01  0.592332E+00  0.164346E+00
  0.273812E+01  0.317149E-01  0.162605E+00
  0.274086E+01  0.279850E+00  0.162836E+00
  0.274360E+01  0.240389E-01  0.157380E+00
  0.274634E+01  0.400084E+00  0.161122E+00
  0.274908E+01  0.271625E+00  0.160477E+00
  0.275182E+01 -0.488895E-01  0.160331E+00
  0.275456E+01  0.238670E+00  0.161583E+00
  0.275730E+01  0.157970E+00  0.160065E+00
  0.276004E+01  0.116896E+00  0.160562E+00
  0.276278E+01  0.167992E+00  0.159127E+00
  0.276552E+01  0.758357E-01  0.162394E+00
  0.276826E+01  0.222243E+00  0.160158E+00
  0.277100E+01  0.768285E-01  0.161124E+00
  0.277374E+01  0.207729E-01  0.162714E+00
  0.277648E+01  0.189771E-01  0.160499E+00
  0.277922E+01  0.301752E+00  0.159340E+00
  0.278196E+01  0.824252E-01  0.156988E+00
  0.278470E+01  0.134356E+00  0.160365E+00
  0.278744E+01  0.373282E+00  0.161906E+00
  0.279018E+01  0.676371E-01  0.161277E+00
  0.279292E+01  0.163973E+00  0.160701E+00
  0.279566E+01  0.204462E+00  0.162572E+00
  0.279840E+01  0.139853E+00  0.160162E+00
  0.280114E+01  0.281115E+00  0.161199E+00
  0.280388E+01  0.233850E+00  0.158355E+00
  0.280662E+01  0.367785E+00  0.158826E+00
  0.280936E+01  0.263313E+00  0.158438E+00
  0.281211E+01  0.215637E+00  0.160495E+00
  0.281485E+01 -0.802480E-01  0.155138E+00
  0.281759E+01  0.170445E+00  0.160086E+00
  0.282033E+01  0.262512E+00  0.160313E+00
  0.282307E+01  0.191676E+00  0.161863E+00
  0.282581E+01  0.204934E+00  0.160401E+00
  0.282855E+01 -0.340106E-01  0.159226E+00
  0.283129E+01  0.233420E+00  0.159818E+00
  0.283403E+01  0.294360E+00  0.156473E+00
  0.283677E+01  0.107575E+00  0.159539E+00
  0.283951E+01  0.385408E+00  0.159800E+00
  0.284225E+01 -0.182090E-01  0.160067E+00
  0.284499E+01  0.334053E-01  0.158828E+00
  0.284773E+01  0.186826E+00  0.158270E+00
  0.285047E+01 -0.264025E-01  0.160506E+00
  0.285321E+01  0.188020E+00  0.158366E+00
  0.285595E+01  0.275494E+00  0.162434E+00
  0.285869E+01  0.116001E+00  0.159858E+00
  0.286143E+01  0.358883E-01  0.158615E+00
  0.286417E+01  0.351571E+00  0.156884E+00
  0.286691E+01  0.139339E+00  0.157999E+00
  0.286965E+01  0.158709E+00  0.160587E+00
  0.287239E+01  0.155131E+00  0.157816E+00
  0.287513E+01  0.280009E+00  0.160018E+00
  0.287787E+01  0.145832E+00  0.160902E+00
  0.288061E+01  0.349791E+00  0.158172E+00
  0.288335E+01  0.216815E+00  0.156805E+00
  0.288609E+01  0.229168E+00  0.161738E+00
  0.288883E+01  0.107784E+00  0.158502E+00
  0.289157E+01  0.241758E+00  0.159135E+00
  0.289431E+01  0.448455E-01  0.156839E+00
  0.289705E+01  0.156897E+00  0.158001E+00
  0.289980E+01 -0.747870E-01  0.160074E+00
  0.290254E+01  0.327852E+00  0.159526E+00
  0.290528E+01  0.195368E+00  0.157899E+00
  0.290802E+01  0.143926E-01  0.158705E+00
  0.291076E+01  0.496235E-01  0.156944E+00
  0.291350E+01  0.220456E+00  0.157916E+00
  0.291624E+01  0.320347E+00  0.155445E+00
  0.291898E+01 -0.148368E-01  0.158126E+00
  0.292172E+01  0.173299E+00  0.160170E+00
  0.292446E+01  0.251532E+00  0.157579E+00
  0.292720E+01 -0.131888E+00  0.156847E+00
  0.292994E+01  0.106211E+00  0.158980E+00
  0.293268E+01  0.353050E+00  0.158198E+00
  0.293542E+01  0.145586E+00  0.158252E+00
  0.293816E+01  0.156534E+00  0.160547E+00
  0.294090E+01  0.275063E+00  0.158110E+00
  0.294364E+01  0.117846E+00  0.157047E+00
  0.294638E+01  0.110415E+00  0.157277E+00
  0.294912E+01 -0.644806E-01  0.156198E+00
  0.295186E+01  0.167685E+00  0.158316E+00
  0.295460E+01  0.730421E-01  0.157990E+00
  0.295734E+01  0.171388E+00  0.158800E+00
  0.296008E+01 -0.423621E-01  0.158970E+00
  0.296282E+01 -0.714979E-01  0.158296E+00
  0.296556E+01  0.898033E-02  0.157280E+00
  0.296830E+01  0.428748E-01  0.156142E+00
  0.297104E+01  0.168329E+00  0.157199E+00
  0.297378E+01  0.211153E-01  0.159829E+00
  0.297652E+01  0.309110E-01  0.158438E+00
  0.297926E+01  0.117910E+00  0.156356E+00
  0.298200E+01  0.395224E+00  0.158937E+00
  0.298474E+01  0.214675E-01  0.158665E+00
  0.298749E+01  0.291523E+00  0.159032E+00
  0.299023E+01  0.133130E+00  0.158165E+00
  0.299297E+01 -0.287596E-02  0.154344E+00
  0.299571E+01  0.221676E+00  0.159726E+00
  0.299845E+01  0.131243E-02  0.156233E+00
  0.300119E+01  0.108139E+00  0.156366E+00
  0.300393E+01  0.174334E-01  0.157245E+00
  0.300667E+01  0.123843E+00  0.156768E+00
  0.300941E+01 -0.978623E-01  0.156016E+00
  0.301215E+01 -0.504318E-01  0.156711E+00
  0.301489E+01 -0.101941E+00  0.153294E+00
  0.301763E+01 -0.153157E+00  0.154165E+00
  0.302037E+01  0.144366E+00  0.156591E+00
  0.302311E+01  0.319327E-01  0.153505E+00
  0.302585E+01  0.753170E-01  0.157974E+00
  0.302859E+01  0.417326E+00  0.157349E+00
  0.303133E+01  0.577143E-01  0.156446E+00
  0.303407E+01  0.192623E+00  0.155989E+00
  0.303681E+01  0.944426E-01  0.156610E+00
  0.303955E+01  0.164559E+00  0.158897E+00
  0.304229E+01  0.205230E-01  0.157082E+00
  0.304503E+01 -0.328427E-01  0.158817E+00
  0.304777E+01  0.154651E-01  0.156916E+00
  0.305051E+01  0.208738E+00  0.158227E+00
  0.305325E+01  0.224794E+00  0.156962E+00
  0.305599E+01  0.119559E+00  0.157926E+00
  0.305873E+01  0.143953E+00  0.152361E+00
  0.306147E+01  0.295865E+00  0.158263E+00
  0.306421E+01 -0.151025E+00  0.153914E+00
  0.306695E+01  0.295608E+00  0.156648E+00
  0.306969E+01  0.200369E+00  0.157011E+00
  0.307243E+01  0.196365E+00  0.156495E+00
  0.307517E+01  0.986480E-01  0.154072E+00
  0.307792E+01  0.346018E+00  0.158027E+00
  0.308066E+01  0.143972E+00  0.153638E+00
  0.308340E+01  0.233518E+00  0.159469E+00
  0.308614E+01  0.222413E+00  0.156883E+00
  0.308888E+01  0.690065E-01  0.157831E+00
  0.309162E+01 -0.721894E-01  0.155162E+00
  0.309436E+01  0.246540E+00  0.158044E+00
  0.309710E+01  0.163833E+00  0.155784E+00
  0.309984E+01  0.686746E-01  0.159546E+00
  0.310258E+01  0.440917E-01  0.155882E+00
  0.310532E+01  0.155992E+00  0.156880E+00
  0.310806E+01  0.232550E+00  0.155901E+00
  0.311080E+01  0.493033E-01  0.156162E+00
  0.311354E+01  0.750202E-01  0.155173E+00
  0.311628E+01  0.875607E-01  0.157018E+00
  0.311902E+01  0.303526E+00  0.156551E+00
